id,C (W yr / m^2 / K),C_d (W yr / m^2 / K),alpha (W / m^2 / K),gamma (W / m^2 / K),kappa (W / m^2 / K),d1 (yr),d2 (yr),q1 (K / (W / m^2)),q2 (K / (W / m^2)),efficacy (dimensionless),ecs (K),tcr (K),erf2xCO2 (W / m^2)
372763,10.023406222748461,445.2434555645205,1.6885033787278323,0.3561954015103592,0.0006807588310384638,5.933862823104341,1250.5041333910829,0.5919994890435192,0.00024096045646674092,0.0019111948895240702,2.473021390170301,2.4720247367485264,4.175704972968754
373292,9.34942899246618,87.78987494105982,1.018172161780868,0.8050835479136659,1.2609481171169734,4.017198645584296,249.25509236116918,0.42062309298601447,0.5615290788538809,1.5662326231664496,3.8699983779893388,1.7288796256559822,3.940324614605858
373565,8.93423927343795,131.25043192546792,1.60902502856603,0.4267424093204492,0.48325174704707874,4.256308420050894,401.23298241237694,0.4748484922914886,0.14664587991924083,1.1324202528092204,2.5962064822027147,1.9965624327906737,4.177361209189535
374955,9.513011506849343,259.37295543187906,1.4827537730755982,0.5338969912652406,0.6359819094644812,4.477445188912035,696.1229041517524,0.46934634754256604,0.20507446200678472,1.191207142706157,3.033137260247897,2.122678989149311,4.497395716888751
374958,9.578162463573157,106.31492817807957,1.3474985148169756,0.6476167492876315,0.4858772066422712,5.179609949701617,225.28538853119176,0.5360347445838133,0.20608110118825107,0.7502542316527927,2.768224138904046,2.0345954580901324,3.7301779158537034
374983,9.955604646936868,101.37690578682509,1.3852395266941024,0.6619621037529213,0.6440292918756785,4.855547936081142,226.67854927687813,0.48259408082002525,0.23930273249609296,0.9729096095145408,3.1204070243249564,2.130083067316503,4.3225111494688555
375070,6.0164987625306185,110.3779205221678,1.5568207078058918,0.8536556635589476,1.0618448857483416,2.2809349971647763,219.07448788018957,0.3763439365142847,0.2659907877002683,1.2438796239240528,2.7006187083661373,1.6055425860489234,4.204379129072403
376202,7.882300799889503,140.75259042241277,1.7628479076448318,0.8434389151821493,1.3934752637307763,2.4807776866424702,300.782852798406,0.31262743477091876,0.2546364770296179,1.6521353694355456,2.3005139775567818,1.2848672431968329,4.055456251843663
376595,9.546349632855533,36.61363045230753,0.9098708328697416,0.8069907651126677,1.266986673393093,4.143056884568007,114.89759165170078,0.409115440778357,0.6899416603774079,1.5700138442305511,4.376534512178977,1.8292796337027013,3.9820811016794533
376785,7.0946401060059765,184.8868183188009,1.2259141243134175,0.6255257223796601,0.8718696819956115,3.365855456357647,508.20113999153665,0.4721467996667547,0.3435710227867959,1.393819072185866,3.0388832016679834,1.775878824052073,3.7254098390635604
376887,9.230099694526132,247.21349621653786,1.5536066669342443,0.7092657252479841,0.9604982761751522,3.656515997165017,566.3188809023994,0.39454281798532537,0.24912074325138717,1.3542149888031436,2.697045410470915,1.666655857869531,4.190147730732019
376900,8.388425692588646,53.0624665996861,0.9661549648050836,0.8139594865357449,1.3529717083683852,3.501138616090067,161.66239604890967,0.40370462725428624,0.6313260214799423,1.662210135453676,3.9938517794574344,1.6638503493809764,3.8586797254184177
377371,8.55339957264858,136.15061083860795,1.2774773685404175,0.6057918535979298,0.5088163226379601,4.7590247728463755,316.2013686180543,0.5529302869460319,0.22986244553309684,0.8399193875189787,3.1773886750751306,2.2723262941086935,4.059042123465102
378335,8.85306420760603,59.07495720987168,1.7272988810785392,0.6358955187226103,0.8073075097030449,3.4504810332586677,137.99524729444386,0.3848980591735044,0.1940405431462008,1.2695599920640541,2.2544004379430636,1.536342434914023,3.8940233539620217
378650,9.580939378198682,48.59550822399563,1.4549910118972993,0.5419687719663896,0.6009931602788208,4.587710691343624,128.69854115585105,0.4711318941769988,0.21615757484591028,1.1089073602862343,2.70357468337926,1.913281686476399,3.93367686430991
378774,10.451388814678717,49.88213329565895,1.0264752007322415,0.5482035313994291,0.5136845832666996,6.613049754949451,140.09638943678155,0.6158267785876882,0.35838087814541625,0.9370326053088148,3.964660314923343,2.6423397980367525,4.069625492596091
379187,7.7712475741990765,89.60806157418749,1.6513191444658806,0.7879057744916056,1.6661436903926221,2.3182994310834935,230.86760600834165,0.29520084269373936,0.31037561619449666,2.1146484063626736,2.6009831307977667,1.2946801372387793,4.295053238319156
379534,7.566129475754463,94.19195860049793,1.8048476886313507,0.6219197170427483,0.8029954669700023,2.884058823790035,220.14488494265953,0.3788852487554037,0.1751781252893705,1.2911561492024664,2.010769364629773,1.391622204091457,3.6291324401227754
379823,10.156249387964149,100.08059926425,1.159673734679585,0.6714265888683634,0.8683586808604038,4.935560618231563,264.4919185430684,0.4788065127751394,0.3835049892408121,1.2933039817859375,3.412849349857394,1.951542648490708,3.9577917514479175
380811,8.462508985804275,128.82653469006928,1.1365101582811146,0.6650699413369188,1.0008004036756029,3.9214771437998914,367.8020435908901,0.4589056826228663,0.42098086543265284,1.504804745293106,3.535916773210004,1.8802159139244126,4.018605331589749
380984,10.46894734670842,147.49481473182,0.8074016933892857,0.6305778779148381,1.0042206910022133,5.699853070743817,532.0932148934934,0.5369376465874738,0.7016032286517545,1.59254031289984,5.0454907550618335,2.248668273650873,4.07373777961691
381536,8.553996316043843,96.016341762005,1.5756546187432636,0.6259463196686307,0.8745645818428518,3.4625722025432175,240.5012061712425,0.40143219452836604,0.23322465736319742,1.3971878328254042,2.2714128324669427,1.4606701799141626,3.578962120549257
381620,9.110362308981363,153.93189622404964,1.2258439429072536,0.5490274665492562,0.4492389130960479,5.410203898835981,385.14244029093965,0.5906899878609251,0.2250745356626514,0.8182448792946577,3.803526338836487,2.78346214782209,4.66252972415091
381948,7.938048202360022,84.8711063850932,1.6755640998695065,0.7431804439158036,1.251273769569401,2.6845301049545327,201.53477602108623,0.3346936046687232,0.2621203280706347,1.6836742406412948,2.5486621427799654,1.4590650318315277,4.2704467891386
382947,10.963547927719832,197.85311052280343,1.793285077979489,0.839474674774725,0.7624533349056601,4.266313110027074,337.7414336441172,0.38698047564476434,0.1706553471697043,0.9082505497980224,2.305071156278908,1.6173993736586891,4.133649708235893
383449,7.672346674386432,152.10805395004647,1.5839371274576797,0.7679628223354568,1.3357097974697503,2.6118662412169944,367.32573928452763,0.33834265173084843,0.2929955388228817,1.7392896617152829,2.647529683096579,1.436310851596266,4.193520561102936
383497,8.871368690711325,69.14421597296521,1.4120333624462875,0.6246548577675213,0.7664803977031582,4.018938209641772,173.04142245058927,0.44695603289188524,0.26124253138817033,1.2270462450936714,3.1856095526010764,2.064796215788757,4.4981869680003115
383726,8.185530927050246,189.47322682573792,1.3932803463643866,0.6259749424181724,1.0257285816720991,3.367769107784625,528.0279801928959,0.4094633934002661,0.30826725040691233,1.6386096505870638,2.533223881816365,1.4590649114885803,3.5294910474756405
383904,8.673262996277392,118.15458947692372,1.5611361477563128,0.4922776386460293,0.4856295011268881,4.21962941796452,316.01515556064095,0.4844252313185971,0.15613389059861438,0.986495146240186,2.878273708801448,2.195354965234216,4.493377129946568
384260,7.23968329062331,73.95633383995781,0.3489940541804888,0.7222344025838341,1.4529308667869898,3.8936526771992614,545.5587600974054,0.5210896704212898,2.344288659155725,2.011716503103491,11.568081615339272,2.2404882995127267,4.03719170202803
384562,8.337085135117189,97.23860167631186,1.0847060352078763,0.7245417445580767,1.0328111324663838,3.8808330266429927,265.7984932659192,0.45872764250547676,0.4631811212900142,1.4254680841009806,3.945975030959521,2.021340367956729,4.280222930861379
385086,9.182529538768648,98.79469728776323,1.8464064007793164,0.4579982511503369,0.671450241821109,3.630390197379509,295.495959163602,0.39353945722534606,0.14805311934822415,1.4660541609812985,2.184407769657547,1.601880114843312,4.033304487807765
385479,8.850713297720262,134.23318173514195,1.3292790372572267,0.6610489425147545,0.9559477606429296,3.8420179785460875,351.90788152122707,0.4305790276668539,0.32170846951910725,1.4461073895774263,3.0582126075539158,1.7789122350712059,4.065217910697182
385542,7.899455901052206,158.66574362299724,1.469641515518976,0.4877629187743105,0.4582064070384082,4.085202429092963,428.0027667103317,0.5155762761010034,0.1648617691231542,0.939403938679524,2.601114627944281,1.9828877574428199,3.8227060438506104
387697,7.324593870962462,154.46715376166253,1.9172270803733904,0.6961015761926076,0.583365218958078,2.9200597157268855,290.3232311671517,0.3974161666782829,0.12417045716872033,0.8380461112426271,2.2441015419279755,1.7205732611598674,4.3024522472919955
387770,9.085311818064485,98.60617919980331,0.8998254677149065,0.5750752313227548,0.9148908170006754,4.932801694824885,350.9678766361243,0.5348400423057499,0.5764865825557198,1.590906314807362,4.31546337443125,2.1398187044498536,3.8831638493041476
388292,8.310519931401975,121.0101586529682,0.8483838356962785,0.7508279641329372,1.6109579617495995,3.333059520289401,473.6680941234449,0.3955542584540013,0.7831574966789624,2.145575336435355,4.871239446969424,1.6804011589226389,4.132680806614939
388532,9.459434573231269,111.84845296836184,1.1746022396297695,0.536027862390569,0.7269461325474249,4.92900753317332,340.92393157879354,0.5162226504030895,0.33512937861670544,1.356172287957946,3.072248490964551,1.8977534366135334,3.608669958186141
388830,7.965038072417133,66.91770678742246,1.3861062417153416,0.6868309714050365,0.9362743970639589,3.380694464371108,165.6062005349179,0.4182523193038988,0.30319310089886786,1.3631802234378578,2.8649760035044682,1.7099527332046467,3.971161120822218
388867,8.944826733435074,116.02023811961828,0.9592738925074106,0.63859515344583,0.95500996697151,4.612726795745725,367.2651408270919,0.5089863565016665,0.5334687835899067,1.4954857734486715,4.2199453971783,2.1146725065225547,4.048083447319959
388969,10.33470339918599,132.34771301595163,1.4630364678767258,0.7579545511938338,0.7315916023587437,4.666378202555936,264.32376198723904,0.4473560540762818,0.23615390753887794,0.9652182986518566,2.6953828559735458,1.7968618312422806,3.9434434131790184
389350,8.63390428098886,101.59336170813766,1.2832443849745652,0.6911501116298453,1.304457057884543,3.298349246694546,299.8431740995122,0.3776044375335167,0.40167035354209074,1.8873715506005189,2.955981609121286,1.4658749804621491,3.79324680199297
389529,8.999382495099939,120.42392597909272,1.3659086799696964,0.5536138862420656,0.5663783947806682,4.627886202852907,309.68072943693966,0.5109396285540301,0.22117373646403643,1.0230566986410834,3.101741548531315,2.1925808848609707,4.236695704161571
390392,8.173144478390679,84.17908230478038,0.9454965961430719,0.5475468000151198,0.437631890489934,5.836302537249689,227.70593571519402,0.7050454362699774,0.35259983086187663,0.7992593335909357,4.032381919529028,2.7565070173232464,3.812603379263563
390733,7.144206226586995,79.14545661962225,0.8943731699845211,0.5750718972905454,1.063784095649142,3.5960196485717923,305.71518307043993,0.4960304808945257,0.6220710382032623,1.8498279965708064,5.284209801722083,2.413521913777491,4.726055471229457
391423,10.120884982574827,245.9785749158128,1.5997342048980387,0.6963353175741234,0.6169649395211771,4.549227044064103,491.26056638692216,0.4478476083522105,0.17725623511017288,0.8860170150072886,2.4700539455248505,1.782573785237216,3.95142978459946
391718,8.234887734534885,134.1879588625618,1.0953557421552869,0.5635891394515622,0.7756003636766111,4.367599174341344,409.8365148082443,0.5262565847087214,0.38668882792255904,1.3761804644272608,3.481503146615638,2.038254372237941,3.8134844629771383
391833,7.196742473114246,92.61525346145599,1.1041868916147282,0.8037535721337302,1.5518438769249152,2.6725101478359425,281.0176616761421,0.36621999437474273,0.5394237943661601,1.930745853863174,3.521167066147049,1.4638484477206575,3.888026517625062
391852,9.817050143670064,193.90678534549443,0.848785085055857,0.7010832334208366,0.825498107857591,5.80213655883685,551.3390444811743,0.5847819915066242,0.5933725467934813,1.1774609183415916,5.200499967909028,2.63641588608053,4.414106807594647
392116,8.628174505180578,167.79142162570568,1.4172425405808633,0.5930052121654666,0.6955222215882879,4.064332212120968,423.834967333457,0.46878264929357777,0.23681287960590394,1.1728770798631962,2.595032337768449,1.7407476161674094,3.6777902232684534
392290,8.263905196953543,159.08328829989188,2.0319041627841345,0.608414196669954,0.6739442287336228,3.045153060297638,349.2192696113837,0.36740058870363546,0.12474860726522828,1.107706283683609,2.1534633160014174,1.617101346070553,4.375631076186206
392414,8.856504130289535,124.78263101784492,1.6638894396529795,0.5770342990465348,0.4198954934677217,4.233169175042054,271.90973023988295,0.4760272898176176,0.12497418069388432,0.7276785698207854,2.58613034196516,2.065009155775832,4.303034965561978
392492,7.131840554511725,120.77057398752352,1.427960102475302,0.8088107277720303,1.2134713024182155,2.6775311574065728,278.5256818037869,0.37228007380266853,0.32801960422513143,1.5003155382976594,3.039183153799314,1.6429850420118821,4.339832287740481
393803,7.941451350824089,47.14625580918604,1.2904510282724273,0.9358154467836111,1.193307214531915,3.099717177819719,100.02148093723544,0.3780210536956415,0.3969018051273968,1.2751522948603815,2.6753266580521236,1.3899815116265162,3.4523780368479993
394009,10.635002843874457,131.19719143058623,1.3600583919569973,0.5830204841785549,0.6056894891521694,5.369710401710626,327.6950763626844,0.5010716417560149,0.23419090720050148,1.0388820043013651,2.6560068537376935,1.8376336280128707,3.612324410521251
394138,8.926635835117187,88.19493512729994,1.2040633883471863,0.6164017423975575,0.9093218465891861,4.169995283435015,254.37984041166263,0.46108464806822247,0.36943641060518917,1.475209727753666,3.393233431016164,1.9332339768737326,4.085668142402271
394556,9.68831153679942,115.5619938165442,0.5963799127004418,0.3830376442139364,0.5437087746046468,8.383582483573681,584.613736097386,0.8535237155259167,0.8232597889216855,1.4194656395207244,5.975669066077363,3.1258699745349556,3.5637689959539482
394629,7.1329594118919575,112.39470059638413,1.3619917916730457,0.9805126436704581,1.789703758248411,2.2379091855868247,268.2535266494728,0.31020468837613524,0.42401412712172887,1.825273513606945,3.1203943116401556,1.3484650950321229,4.249951439237156
396041,6.873309411066471,193.18776021584563,1.351589195816386,0.8059420272587303,1.1443115962455213,2.739320792729728,444.9939363319822,0.3964304999800785,0.34343927931034823,1.4198435588942984,3.2129746408139934,1.7399016117818977,4.342621810956228
396505,7.163398643722676,138.5888831181737,2.104856709981804,0.7180163362917736,0.8910949111182473,2.3821722383699835,275.7512529596552,0.33130562335702174,0.14378609916153368,1.2410510263879866,2.040948040904392,1.43390272004608,4.295903178621827
396738,8.546576552324463,140.3244802397071,1.397685386306092,0.4821347669201811,0.5642292220824325,4.337372327567584,410.3184550207124,0.5052763238042007,0.2101922714873873,1.1702728382079992,2.93487608405476,2.0908317802230507,4.102033413302588
396743,8.396189970358607,156.06611205389504,0.5645552278794297,0.6297579301257402,0.7486943478841361,6.299764299976566,585.0412497626936,0.7391984597416636,1.0321074295974177,1.1888605320692802,6.921343544263256,2.9754288552436243,3.907480681863362
396956,8.359822993407647,160.8204893782518,1.88972637414707,0.704861815809245,0.6876363878569753,3.2311729921096473,312.37433350846334,0.3850209913607657,0.14415614966916626,0.9755619788646192,2.1803291663268785,1.5986207260658518,4.120225529929996
397001,10.180519948340704,98.48328063295489,1.878823304567054,0.6264507048499546,0.557385257697756,4.153054925824254,205.11241634308368,0.40537239779511874,0.12687563083492504,0.8897511861388347,2.231048771458767,1.7206024518465648,4.191746425442426
397105,7.42496548998386,143.42228961748754,1.572601577767541,0.5669660274557043,0.7674793480602526,3.1598435379215237,377.98082470886925,0.42379708579373193,0.21209188579155738,1.353660203424118,2.227563466856716,1.496986614391128,3.5030698225562054
397562,7.969695996840095,96.61606113969911,2.1546028109521123,0.5386643070142718,0.41122110296163505,3.0973731566703946,214.19638261523707,0.38753635610202597,0.07658630953122889,0.7634088570690093,1.8698664175492818,1.5701854743458719,4.0288194393566386
398161,5.819073368364498,209.68990641423443,1.2891981480435195,0.8402371730976859,2.4440892958544547,1.5523384188972993,725.6436321678323,0.26567626707790165,0.5099996843013366,2.908808815068107,2.614538504903255,0.9028659724605618,3.3706581985097492
398408,9.539929630873251,194.40385322683065,1.359100583828636,0.8896737161146021,1.3612411335832761,3.478725534386628,440.90752970152954,0.3616974850622068,0.3740832304334516,1.5300453513768069,2.9812690376425137,1.4894615862690344,4.0518444896101755
399305,8.387227495481284,133.07579395676171,1.4929606547367893,0.5518987838982349,0.5316565595351253,4.123781617024399,328.48385663890764,0.48940924238697986,0.18040077358849424,0.9633225784261884,2.0597208480834843,1.5188462116457817,3.0750821859297335
400015,5.50497116129537,78.29618090475742,1.1754034679303862,0.8753141989589219,1.6326631433613246,1.9355241471104925,216.4442694226697,0.34709160002017764,0.5036800943672546,1.865230959697873,3.3767090412024268,1.4134264127714136,3.968995517221222
400660,7.271792517078764,156.20193135811354,1.339384845960213,0.5142819590130759,0.5713531620445917,3.791419670069373,434.9299839790116,0.519406603191523,0.22720480055561867,1.1109725939852864,3.1459743454351656,2.2052580450081596,4.21367036405546
402105,8.848764146872577,96.17867633080894,1.3456828043441609,0.5360000923299195,0.7001536839757643,4.289305561412207,275.0849701596278,0.4806423050627687,0.2624748669571,1.3062566480768525,3.2447023219367153,2.1342566450320377,4.36634011984581
402813,7.835633398610701,117.76789579915777,1.6196194409698577,0.5933966116890909,0.5149990267400213,3.6542047136933893,262.7544665711367,0.46422665383851824,0.15320233886434775,0.8678833289493979,2.4319452237450334,1.8452130080074718,3.9388257637512463
404090,8.736836522692366,212.984598857662,1.8128529867133616,0.5633422211822701,0.6413317116491317,3.5511759572999457,513.0921023535562,0.40544850966466495,0.1461682002004675,1.138440698272513,2.3333337336987023,1.723583001294528,4.229991028134733
404672,8.211052598865487,103.74282278576617,1.1925186186471688,0.5128075236320301,0.5010249840926178,4.813732563717797,289.37124960682866,0.5819821305523973,0.2565792003678965,0.9770234659274096,2.877296819173864,2.0260653594558313,3.431230028239109
404743,8.721114712301487,131.63686542780232,1.4430857711302951,0.6188640636904893,0.6454404497234083,4.150203790300847,309.73672298446684,0.4729317871972075,0.22002771666981025,1.0429438185090851,2.8115009560494353,1.9426315957554654,4.057237025194162
404890,9.302314114448002,161.61913112124955,0.6859338646140364,0.5444037069593215,0.6807036948959421,6.728986142341605,598.3162742115131,0.7150123654912325,0.7428541309569122,1.2503656499657252,6.726023094625274,3.37588191007558,4.613607014779575
404896,8.659102126347015,182.90139385483369,1.3125736974656788,0.5241616451387,0.4866288934148675,4.794677046661522,480.1109167097982,0.5516156201660368,0.21024636284551346,0.9283947002381278,2.8751152356548686,2.0974851051412085,3.773800635503417
406258,8.179954559832511,159.11998518135198,1.4422270110613329,0.5164097878135275,0.34881682259324176,4.5538396821280305,383.76891422479486,0.5550660567986441,0.13830606307595042,0.6754651651165016,2.9793006572733445,2.3990634965224964,4.2968278819924
406411,8.553088344941271,115.50680531987629,1.545291180806461,0.8847162044098149,1.3925067301762974,2.8805891974836637,250.8620082371394,0.33318443461580965,0.3139427944919889,1.57395865842112,2.4102180948115373,1.2677824951160426,3.7244887657324197
406852,8.044493816901516,146.71599693257141,1.0883419454702838,0.6201516223113235,0.9778967467776754,3.8629557998732498,452.68197353868504,0.4764234799213021,0.4424053901429604,1.5768671911766114,3.5281744797273937,1.8583817501972881,3.8398602772251182
407863,7.718228241273294,93.35770907336234,1.4752575328665,0.6265056413427083,1.070536383628626,3.005737047122383,259.3725382521636,0.3860520807287925,0.29179566972935866,1.7087418101045098,2.4634472840230175,1.4275386310836267,3.6342191625744764
408025,9.765378178033618,193.26186080719017,1.6385887926863507,0.8605828154851981,1.0309813722331462,3.6349378914005004,368.19304361433734,0.3698534559604239,0.2404277838865628,1.1980036710957065,2.2730617802025836,1.3952109620748467,3.7246135581236386
408176,8.186927439915259,91.95081480367986,1.6291611243997046,0.5071039770719123,0.20523393994643557,4.450483481734902,204.74262872576676,0.5420485796355395,0.07176425018414313,0.4047176697991692,2.289495671232696,2.0333446238219346,3.7299573420537158
408264,8.391603535048871,160.2710752296138,1.6945560071109071,0.7275033170317468,1.1091214451464613,2.9769385700975706,366.47076067897154,0.35282439557692646,0.23730068485928785,1.5245586091232377,2.059269513316073,1.2446323029207629,3.489547524050106
408584,8.864312501018677,168.76607101920754,0.9760559868483264,0.5730978759504298,0.8133780818214318,4.915763408053623,544.0460946305432,0.550271439567337,0.47425995358459494,1.419265566937444,3.8787492758989583,2.1156836781581787,3.7858764522247887
409385,6.074001548280138,159.95461946556802,1.4529556416511875,0.9738149105075892,1.0722879858940935,2.3903242519485515,287.26723345031604,0.3910607886784124,0.2971914685367972,1.101120936149126,2.6916903477574743,1.5487245007539936,3.9109066763522695
409519,9.036688571191073,129.01657559120656,1.6915605762295076,0.4888118028775997,0.7372830802794632,3.7045641065159227,380.61725499827867,0.40816589393270064,0.18300418537299998,1.508316853110197,2.3265248440854913,1.6203009589880466,3.935457705873519
410152,7.1911198546722845,172.87121567871898,0.8905978527853686,0.7634982246699734,1.3514268797098965,3.180115661487621,574.8924728209475,0.4384422849705385,0.684398957990553,1.770045870498335,4.705626523173385,1.8692125991330684,4.190820877548097
410842,6.285108653163196,96.93267359232112,1.4490112100987047,0.7456533694539433,0.8326242491285414,2.7332291558174555,206.29951486947095,0.4314466126802552,0.2586791731181033,1.1166371443319412,2.9493446294357906,1.8730570710644032,4.27363343049687
411889,6.089043966289097,159.2074033991521,2.1123300482683787,0.8566796749721247,0.7901080087345731,2.0914265425626057,256.1471414128219,0.3424040504111456,0.13100681680620457,0.9222910637634566,1.9378603177758722,1.410331761847044,4.093400578584884
412249,8.871606226147277,40.69444564599803,1.4916526465469488,0.6318731286685116,0.8990529171881074,3.6293645400212395,105.53808566165982,0.39979307137667947,0.2706042911157999,1.422837712821558,2.9898128584414176,1.8654586037799845,4.459762262974239
412651,8.990194499106602,204.90682262592048,1.4017163528376153,0.674977887071122,0.9926807276635661,3.7353870843717245,521.2429675772183,0.41334532858522877,0.3000657677293779,1.4706862945851849,2.9742776477839588,1.741187228605174,4.169093616778172
412682,8.401997095684019,87.7969519988702,1.3775963352367422,0.7826107520798372,1.4288898227644447,2.953128960922228,231.6923872467364,0.34664543911326356,0.3792566081131797,1.8257988648470265,3.0803635211301756,1.512032220721212,4.243497497905877
413054,8.227536684733979,127.8067914225955,1.7894147814904175,1.0454644097575962,1.568729279088044,2.427059544374623,231.59173417110858,0.29219784343805655,0.266644080940757,1.5005095003203153,2.577125857927757,1.3732427855232434,4.611547103937102
413417,8.518133196093459,164.7431797491155,1.5211719517124118,0.6690984144518397,0.9455328613024925,3.434618681473102,401.4255705801762,0.4010191006924323,0.2563687763810879,1.4131446748041128,2.687159285119721,1.6571222112757102,4.087631334307695
413727,8.045185948730401,55.68781520404086,1.2028710963180984,0.5425265477403207,0.7575998046007808,4.039744128123178,169.94262554595295,0.4941155127174688,0.33722876270899044,1.3964290001222288,3.4427142417480003,2.11231977599891,4.141141454281348
414142,8.928129620215314,115.72544658216046,1.9752209919502663,0.7049557810186604,0.7315432128972656,3.2803738104054214,226.19783686079626,0.36537674503784684,0.1408957197017241,1.0377150348922406,2.156563416641995,1.573720135427607,4.2596893310232575
414517,8.086895644842393,72.47584181473712,1.2946306415351312,0.7711888551003446,1.2999194318615468,3.0651037293934755,191.5240445079503,0.372622782590224,0.39979829869534994,1.6856045354706342,2.713010347892977,1.353740042714194,3.512346327184134
416067,9.165560764176666,149.38939496295313,1.7317789906440413,0.7103464249533032,0.9489975972816183,3.3992253085227095,327.44336296777925,0.36870238503099695,0.20873850402153743,1.3359644871078271,2.206285173908529,1.4252580124555236,3.820798311544226
417845,9.688646239495077,135.20850904279735,1.6255196163986672,0.504152165286556,0.7119768919730776,4.1252522471587785,387.49201858821795,0.4237439929775404,0.19144390750163032,1.4122261908136318,2.7359501978020857,1.9026084959224328,4.447340716017103
418076,10.677685385377536,189.05257747569684,1.5517010944838634,0.7608982776737604,0.932772535036086,4.269736120406641,400.4276147460704,0.3972386458354381,0.24721536889388004,1.2258833570865535,2.654868063096106,1.6581225215147342,4.119561679216482
418187,9.490977061876043,167.42616243103473,1.6955595757779147,0.6637261181155739,1.067660681583887,3.4166263229162723,413.2708775966672,0.3580712186385376,0.2317045782639158,1.608586211154608,2.548047346951704,1.563525769308149,4.320366078659473
418337,7.500611671494683,73.12889718184451,1.497297340078238,0.7834052384357262,0.9518695730843401,3.0231890285153997,154.6770491899329,0.39778004441590403,0.2700899726027262,1.2150411133132029,2.8076499080000676,1.7164557942239165,4.203886739119411
418774,9.821754822756546,207.36545013124797,1.977277847186969,0.7006551809613625,0.5672906640231936,3.8485857395201615,381.99025424877135,0.3906837254136933,0.11506209145401644,0.809657416997644,1.9776999495468655,1.5367879785488816,3.910462298621803
419152,8.00301668982651,96.7820685249093,1.443902106225322,0.6150030967471284,0.8471867508008977,3.464271807131057,251.78022115011566,0.42924769698270027,0.26332003021192096,1.377532495822922,2.9588390718147006,1.8647351693379262,4.272273967775023
419660,8.679812777070731,112.96436981851588,1.4055320750235545,0.6687515069135666,0.6294464065092025,4.231676374658125,246.50961314393473,0.4836193921031145,0.22785494403627296,0.9412261505237338,2.6617480460719025,1.8384333241536104,3.741172254385333
420043,8.2137052128678,112.4461479304615,1.1802007327714703,0.6218838432597958,1.1538158109501966,3.4852662247341972,361.0626647798617,0.42020042877216807,0.4271130597152495,1.855355824814672,3.2868400111966496,1.6619980694444738,3.8791309897168738
420610,9.731048235108297,94.20369289662932,1.4745206576118537,0.4813976892380205,0.6164108851398091,4.620982779910489,279.4720242529418,0.4714516946863046,0.20673480262571414,1.2804608308683283,2.710110649498672,1.9111645003168247,3.996114137099669
420933,8.030128348025857,414.0980330711738,1.1729088315476792,0.7299240582952929,0.620889365391033,4.4643499282120045,870.0124978610737,0.5544200360296759,0.2981611476932557,0.8506218672132746,3.1168019113897576,2.037979798559602,3.655724488053734
421231,4.962407344259205,167.79090401883042,1.9070701801823504,0.9196567955160029,1.3729140076297248,1.5076780072578126,314.890650028571,0.30275884553378324,0.22160570611809804,1.4928547413814384,2.361560034630004,1.3730739122121993,4.503660720753279
421610,9.658763714288114,127.1605887895804,1.8129522830973337,0.6249679653831262,0.6702143455936957,3.869449652362479,280.1436233155763,0.398500941336978,0.1530855561805129,1.0723979191202733,2.1223676039006016,1.5495340298978275,3.847751193063413
422119,6.884675997719913,51.13580422201254,1.4731740754596565,0.7394182509436034,1.2668033523896183,2.4703657656820392,130.82872328111117,0.35266252571322326,0.3261438805751737,1.7132432838559175,2.9237216103139185,1.5719658258486062,4.307150880175625
422133,8.971236193240815,141.56366367709882,1.1154687940812171,0.8250846657167705,1.4307559477706284,3.482799251366346,396.20477126066027,0.383710950501942,0.5127731154854615,1.7340716743628932,3.4585562238057217,1.51514965541684,3.857911540230656
422744,9.493179672979982,79.11083012128493,1.1454044498282314,0.4818913157836413,0.8506079472559565,4.697113698272333,289.6733911476434,0.4885534878853828,0.3845005675183336,1.765144793847791,3.7540216474735364,2.15423166010844,4.299873099767697
423095,8.063723528958027,130.8881440987035,1.7788659468093515,0.5790826837224208,0.778966905219584,3.139096894343412,326.397946588972,0.38760757521723604,0.17454833191766445,1.345173888143712,2.4345770577198227,1.6931466883873245,4.330786222861098
423120,6.016191677241964,90.072821361955,1.5774624571511615,0.8691513409720791,1.4759177989647878,1.9522206056936782,202.45667587065444,0.3214815875101556,0.3124479209017058,1.6981136994094577,2.406806688964131,1.2434242953711676,3.79664719346121
423377,9.807925801158717,95.25024977747444,1.7335799548774338,0.5800632103789569,0.5865717333316982,4.199413899429872,221.2256169816828,0.42528849693069537,0.1515525060968812,1.0112203684637908,2.509607681060325,1.8751384198723424,4.350605570492619
424755,6.837993153587179,162.52363313812356,1.1755776404949398,0.6800068801538051,1.006018820377399,3.1154246166645527,446.2346731644848,0.4528277099685751,0.3978179348218299,1.4794244731021782,3.2761386777989783,1.7653839497159443,3.851355376781135
424783,7.281041118405692,88.03060403592116,1.8488519784298452,0.8547975660050563,1.0713248118221204,2.4710688877479767,164.12581420886002,0.3363039765057769,0.20457220593975353,1.25330821521757,2.1555863043010373,1.3647666869646535,3.9853600033832515
424821,9.322171710186408,136.19754461712628,1.1059832562451726,0.7134749453013902,1.1931245091794997,4.010037810170385,401.24592038271874,0.42537625684546226,0.4787965634511234,1.6722724701643068,3.823460887618677,1.8392716453782558,4.228683722614562
