year,BC,CO,NH3,NOx,OC,SO2,VOC
1983,6.350487666307635,850.756861890042,46.40664668187809,105.4012338312156,23.57638850447954,129.24196491041033,170.6950458987523
1984,6.537588540603184,874.8220395222219,47.40259787453744,108.16551834306536,24.432600624359814,130.50865065648418,175.0399316037081
1985,6.634344077128557,893.3432588844272,48.03525128456466,109.74806423676304,24.901460393960413,130.73199752690974,176.09424474409525
1986,6.7690719411420055,900.3053866476265,48.78087725595716,111.3641069434849,25.012513442853255,130.61183797030776,178.4982443947357
1987,6.960360857157371,936.7080802503267,49.79612061933972,115.05304855967145,26.39047108698351,133.133168363268,186.15873426736556
1988,7.144399819242214,933.0952964393783,50.21032244891887,119.11588350217946,26.273859144073942,133.96292660788873,185.302060599504
1989,7.075786275624892,912.3706541544516,50.558400204588864,120.08600191379206,25.470756599789233,133.6102319430212,182.0318785756801
1990,7.27389727220537,923.5924507224983,51.0339566503111,120.42559171342734,26.4429007745243,134.31615820616418,186.0292103836369
1991,7.741949783327637,1114.3877354772821,52.7906104511641,124.89635248702268,33.41752236952947,132.48353344649937,228.1028440626318
1992,7.076376382531073,898.7128837114728,50.84035262048227,121.39439849650623,25.608349838311483,127.18565601568949,181.95022701830948
1993,7.207271204083593,927.0186645599466,51.269250428643375,123.8841034156541,26.911286046856652,125.38286611273321,188.2263676988681
1994,7.574420933220769,1041.6924887237003,52.75249284740177,125.27198867413699,31.986199742294993,122.57751874388521,215.45083586764147
1995,7.476326737877721,935.6315864359487,51.861113148100614,125.21159726154421,28.534198868170414,120.07276143763312,190.8116489681292
1996,7.320082053108368,900.5453010253547,51.68063555399543,125.30378661041996,27.469320055704888,117.29830706287225,185.3907008749232
1997,7.887696111419931,1179.5464337848339,54.19230884022487,130.1044507615149,37.03589840832993,117.76670006726455,250.20176765458837
1998,7.983960108529808,1056.0755523652278,54.58109225945307,130.82674142068817,36.351532680405136,115.17606746328126,217.61970333894854
1999,7.248660053856995,911.25200073837,52.53547509278845,126.0953280356334,28.91581725723199,108.96764829687052,190.70463526605462
2000,6.925009152207503,859.1542056187551,52.290153212996074,127.38210095793363,26.25670252629346,108.52104740733938,181.1432104988789
2001,7.016825191728571,856.2511564796044,52.432131284426006,127.91802436247275,26.032688794396073,109.30119380700418,182.20960609217073
2002,7.419209299971887,948.1834176464439,54.79489653506537,129.40414398747788,31.8322872309139,108.76746994536826,204.83223312289365
2003,7.496786859772984,923.7408948386261,55.348816375468395,131.29179598729348,32.10806984627215,113.46173256580684,200.02741689049165
2004,7.708730138337621,926.4765831480115,55.721551865399576,137.09926255480937,29.854189583252474,119.19142913534665,201.45260653573376
2005,7.900440902812907,934.931189679424,56.39319102171675,140.06278444453721,29.996606200159935,124.39730103050759,203.5224637102865
2006,7.853012914677383,968.5365400555089,57.82707197166535,142.33058440232836,31.312667838605822,125.64091876732252,214.23344768448158
2007,8.086475678627146,925.6223842001423,58.49143765454579,146.61710127266875,30.023341627796942,124.27833607932212,202.41819489687575
2008,7.8975729524106155,879.8288241157683,58.720684201820426,144.00489569632902,28.298953457111576,120.6249969859678,195.24341493317854
2009,7.841963770362551,882.8242043236323,58.80948909741168,137.8676389703064,28.27099102626661,111.76477982283406,198.4825623597609
2010,8.31130110181854,920.7765567143396,60.09128634440821,140.1945027113379,30.977724539823335,107.86486205888691,205.26688396991366
2011,7.99232516071112,877.8729932530315,60.13729249986904,144.01810087709546,28.596103838667734,109.21403801599645,200.39732963597035
2012,8.192437742435423,929.2138994586821,61.460558513614856,144.39769124138445,31.625621430042173,106.71700782282755,213.64628883437967
2013,7.910726855032468,877.4457194225055,61.2126044920472,141.81276341835428,28.708050399249707,101.5417518011071,204.49761345788698
2014,8.071502198104952,930.9197034920523,62.30777217083251,139.9706156278974,31.485993549022506,97.03202669313453,219.8803806917793
2015,7.992567377317794,894.144646682598,62.462922407120544,138.71898944243722,30.046633811698193,91.07615229077821,213.00656951531386
2016,7.918346013718974,874.7003200247964,63.05490380542134,137.128483463559,30.086766576267184,87.21573815968132,211.77843952021172
2017,7.886937893911779,867.8792430692649,63.73949488381449,137.15966841420035,30.057079305084713,84.26979066164107,211.7171650757769
2018,7.841661301680259,861.5562272911344,64.2983511225373,136.39733312272998,29.920370008039995,84.53248079195524,210.331432040187
2019,7.78502751567123,855.0300489318107,64.86366729558122,135.34680953708153,29.75181843281435,83.70785769853674,209.07710011552248
