,scenario,forcing,base_period,from_year,to_year,p05,p16,p50,p84,p95
1823,ssp370-lowNTCF-gidden,anthro,1995-2014,2078,2097,1.5656057286735245,1.8107428311156413,2.2567847134566716,2.8210461620046168,3.2574721293728737
1824,ssp370-lowNTCF-gidden,anthro,1995-2014,2079,2098,1.5893272164628252,1.8382240249646993,2.2906973438555553,2.8623090410052727,3.3060986777712738
1825,ssp370-lowNTCF-gidden,anthro,1995-2014,2080,2099,1.613155799842184,1.8658430844338538,2.3242186638548894,2.9027101860300015,3.3549485534766053
1826,ssp370-lowNTCF-gidden,anthro,1995-2014,2081,2100,1.6370604801237985,1.893479583817099,2.358656865545466,2.944524462610327,3.403556506489825
1827,ssp434,ch4,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
1828,ssp434,ch4,1995-2014,1996,2015,0.0007446111450233883,0.0008812774048197003,0.001155333176475759,0.001587535214616036,0.0019103559451389529
1829,ssp434,ch4,1995-2014,1997,2016,0.0015024418106464267,0.0017726213595565588,0.0023150810758291174,0.003170861463682901,0.0038110240543000706
1830,ssp434,ch4,1995-2014,1998,2017,0.002279402765262928,0.0026980303810370063,0.003501126112365527,0.004778464951108039,0.005747414805876591
1831,ssp434,ch4,1995-2014,1999,2018,0.003096531908561584,0.0036589449446056597,0.004734564850110701,0.006427325985126235,0.00775429000801006
1832,ssp434,ch4,1995-2014,2000,2019,0.0039768514368357264,0.004691504080069717,0.00603689249274042,0.008136717816096168,0.009802863264779145
1833,ssp434,ch4,1995-2014,2001,2020,0.004937851286206119,0.005801314473603614,0.007407013211608304,0.009927923489439489,0.01196287649073484
1834,ssp434,ch4,1995-2014,2002,2021,0.005981283673981097,0.0070098858749770045,0.008896312420655361,0.01186162537695433,0.014247385235587877
1835,ssp434,ch4,1995-2014,2003,2022,0.007110295217110263,0.008333300281293629,0.010506722084099196,0.01389872733291243,0.016609298697921354
1836,ssp434,ch4,1995-2014,2004,2023,0.008345071427429619,0.00975401250050644,0.012258197588139508,0.01613507710492174,0.019183022323853292
1837,ssp434,ch4,1995-2014,2005,2024,0.009702873893758368,0.01131096726496473,0.01414029418543672,0.018494799246735215,0.02187081248911492
1838,ssp434,ch4,1995-2014,2006,2025,0.011145397486464216,0.01297337146170317,0.01617459380956765,0.021026033930665138,0.024790500138019634
1839,ssp434,ch4,1995-2014,2007,2026,0.01266286791124036,0.014730347903948013,0.01836758503667446,0.02367231182898248,0.027805921797645357
1840,ssp434,ch4,1995-2014,2008,2027,0.014292872838277093,0.01662537229974221,0.02066242439010335,0.026438096603523534,0.03107051338258797
1841,ssp434,ch4,1995-2014,2009,2028,0.01597542419221378,0.018595060092915186,0.02302938734420512,0.02934080226411514,0.034445872336150395
1842,ssp434,ch4,1995-2014,2010,2029,0.017744927416830248,0.02060963790179782,0.02546887176576418,0.03228189937680631,0.03789467773058461
1843,ssp434,ch4,1995-2014,2011,2030,0.019532794956760902,0.02267938090865424,0.02796030592208787,0.035394003593195784,0.041428471947536245
1844,ssp434,ch4,1995-2014,2012,2031,0.021334295497438104,0.02478894868066458,0.03050245679037411,0.03850609900006455,0.04505626556440236
1845,ssp434,ch4,1995-2014,2013,2032,0.023123596374008126,0.02689326317179901,0.033028399539370035,0.04173002695393505,0.04867097960443186
1846,ssp434,ch4,1995-2014,2014,2033,0.024956393112336186,0.029000005747833034,0.03567687437290079,0.04498740506662878,0.052361393303547256
1847,ssp434,ch4,1995-2014,2015,2034,0.026749601935903387,0.031115864403963526,0.03826757547199555,0.04832037108836752,0.05613302967525972
1848,ssp434,ch4,1995-2014,2016,2035,0.028580439567305004,0.03321827633915267,0.04086723398567438,0.05161204275758768,0.05993429687838843
1849,ssp434,ch4,1995-2014,2017,2036,0.030410017305801305,0.03532214085255559,0.04345651885020285,0.054878117796352203,0.0636791653645248
1850,ssp434,ch4,1995-2014,2018,2037,0.03221698923585672,0.03734577673820446,0.046063629921672566,0.0581299197891868,0.06747900471531773
1851,ssp434,ch4,1995-2014,2019,2038,0.03397904809711185,0.03937294047196369,0.048622100184464334,0.061326964666579734,0.07126920587902272
1852,ssp434,ch4,1995-2014,2020,2039,0.035704933883634715,0.041330297260509345,0.05109824835378052,0.06448896541393762,0.0749361052436127
1853,ssp434,ch4,1995-2014,2021,2040,0.03736828289418652,0.04319392487559916,0.0534816702349189,0.06752195339737173,0.07851640256939812
1854,ssp434,ch4,1995-2014,2022,2041,0.03896305131718596,0.04503470574651218,0.05581318993382589,0.07053127750040064,0.08190963187130271
1855,ssp434,ch4,1995-2014,2023,2042,0.04047664984228424,0.0467685828475016,0.05806422439113412,0.073335331416355,0.08512618950654993
1856,ssp434,ch4,1995-2014,2024,2043,0.041926400966775315,0.04845208911758733,0.06019211864690832,0.07604813476792271,0.08841294793912655
1857,ssp434,ch4,1995-2014,2025,2044,0.04331066213740013,0.050047031366205905,0.06221344551601471,0.07862208477843621,0.09162743790087333
1858,ssp434,ch4,1995-2014,2026,2045,0.04464593900617782,0.05157682132838547,0.064152372211285,0.08116512170702694,0.09467541850648685
1859,ssp434,ch4,1995-2014,2027,2046,0.04585757714234127,0.0530131377885062,0.06597817153701446,0.0836251007835659,0.09756254499377098
1860,ssp434,ch4,1995-2014,2028,2047,0.04704226831001481,0.05439657936344318,0.06774523369631247,0.08599293384674507,0.10026041925125954
1861,ssp434,ch4,1995-2014,2029,2048,0.04818683210170802,0.055768201721369835,0.06948574868226265,0.08832988308429807,0.10290163677261457
1862,ssp434,ch4,1995-2014,2030,2049,0.04932938871168309,0.05712350263577734,0.0712238122715898,0.09067404380763126,0.10550141432943436
1863,ssp434,ch4,1995-2014,2031,2050,0.050451192735168605,0.058434789335349874,0.0729022450311646,0.09287606076836119,0.10807469686072052
1864,ssp434,ch4,1995-2014,2032,2051,0.05156513839571566,0.05975671761986639,0.07454198074368557,0.09505496362481158,0.1106368610855236
1865,ssp434,ch4,1995-2014,2033,2052,0.0526497488559438,0.06104716602988179,0.07616602539053186,0.09724250192529614,0.11335230079816716
1866,ssp434,ch4,1995-2014,2034,2053,0.05376447012521792,0.062383220444963236,0.07780745993995586,0.0993816555506795,0.11607728297794155
1867,ssp434,ch4,1995-2014,2035,2054,0.05486664414049432,0.06366445138954203,0.07947556853325377,0.10155435956556326,0.1186899014009636
1868,ssp434,ch4,1995-2014,2036,2055,0.05601114436617878,0.06499123438372399,0.08116425247771308,0.1037382449886045,0.12122628110561047
1869,ssp434,ch4,1995-2014,2037,2056,0.05717696387775075,0.06631199294018188,0.08281205630066768,0.10589248458523944,0.12373651006172705
1870,ssp434,ch4,1995-2014,2038,2057,0.05835401140114149,0.067631962124714,0.08447660045918182,0.10807036854521183,0.12618920400500153
1871,ssp434,ch4,1995-2014,2039,2058,0.059513180054073155,0.06898071744807344,0.08616665547497593,0.1102419472435328,0.12875210965680817
1872,ssp434,ch4,1995-2014,2040,2059,0.06065150485405104,0.07028762471569876,0.08779936885593875,0.11238092282744819,0.1313861119484147
1873,ssp434,ch4,1995-2014,2041,2060,0.061762143971457316,0.07158812015950547,0.08946165003620166,0.11452714861065912,0.13399387332467425
1874,ssp434,ch4,1995-2014,2042,2061,0.06289532139507963,0.07290229186668681,0.09112865732894004,0.11668067486591857,0.13659123009489224
1875,ssp434,ch4,1995-2014,2043,2062,0.06401073971347696,0.07422276734987103,0.09276590713367672,0.11885797901562578,0.13917027076195937
1876,ssp434,ch4,1995-2014,2044,2063,0.06509549525118705,0.07549571187256303,0.0944231733979719,0.12102324396688795,0.14170859320015106
1877,ssp434,ch4,1995-2014,2045,2064,0.06622833201150022,0.07673622137721617,0.09603593367762209,0.12311296022567018,0.14422318180538712
1878,ssp434,ch4,1995-2014,2046,2065,0.06729703433614852,0.07798496049448096,0.09768877035153478,0.1252090278938353,0.1467047018501073
1879,ssp434,ch4,1995-2014,2047,2066,0.06834262775453126,0.07927582000233457,0.0991839452201565,0.12727632946524076,0.14916106718963076
1880,ssp434,ch4,1995-2014,2048,2067,0.06937146294511594,0.08053410870035568,0.1006998767388011,0.12926219079040244,0.15158363568216088
1881,ssp434,ch4,1995-2014,2049,2068,0.07036763627347194,0.08174688531972416,0.10222479104533067,0.13121974003578665,0.15397380878421618
1882,ssp434,ch4,1995-2014,2050,2069,0.07133853383043717,0.08293588820041425,0.10372865240658591,0.1331815792503525,0.15637638850579103
1883,ssp434,ch4,1995-2014,2051,2070,0.07229915507091773,0.0841125634483117,0.10518460376044203,0.1352418114679675,0.15872912932490255
1884,ssp434,ch4,1995-2014,2052,2071,0.07328509323170702,0.08528406628123085,0.10666854090349409,0.13719607544720647,0.1610497302132798
1885,ssp434,ch4,1995-2014,2053,2072,0.07422929920330712,0.08645519205331205,0.10810801127730896,0.13916063692379232,0.16333711339963847
1886,ssp434,ch4,1995-2014,2054,2073,0.07517011396585078,0.0876137193107832,0.10951067778949675,0.1411024778367841,0.16559010906536106
1887,ssp434,ch4,1995-2014,2055,2074,0.0761179811800035,0.08871912635876932,0.11088952413851305,0.14305342714620825,0.16781071930041144
1888,ssp434,ch4,1995-2014,2056,2075,0.07700578081388627,0.08982351578537891,0.11223774054027835,0.14492441925596786,0.17005913831038277
1889,ssp434,ch4,1995-2014,2057,2076,0.07790014809139259,0.09084431048715293,0.11354366174309627,0.14657957602353655,0.17227241089344839
1890,ssp434,ch4,1995-2014,2058,2077,0.07877307366407924,0.09184225525431658,0.11485117031139058,0.1482774530653661,0.17444925239052925
1891,ssp434,ch4,1995-2014,2059,2078,0.07964051567020225,0.09284070896525999,0.11615504932837828,0.15003136913229348,0.176588410177985
1892,ssp434,ch4,1995-2014,2060,2079,0.08052555154079614,0.0937875176642339,0.11733710797725183,0.15167008390938352,0.17868865281310367
1893,ssp434,ch4,1995-2014,2061,2080,0.0813870394116543,0.09469764331883096,0.11855471081444069,0.15332246552101764,0.18062227945484394
1894,ssp434,ch4,1995-2014,2062,2081,0.08217719515944474,0.0955554477302219,0.11970318742379704,0.15488966167889395,0.18264562160963632
1895,ssp434,ch4,1995-2014,2063,2082,0.08294907776201403,0.09641691947880446,0.1208534162337983,0.15632390724836698,0.1845260076408687
1896,ssp434,ch4,1995-2014,2064,2083,0.08368553473635285,0.09727251865370837,0.12190058706573725,0.15787014415253528,0.18635474943842292
1897,ssp434,ch4,1995-2014,2065,2084,0.08440090230162234,0.09811330687251232,0.12298195996900763,0.15939140519764877,0.18823605776376393
1898,ssp434,ch4,1995-2014,2066,2085,0.0850814854237488,0.09882504131382863,0.12401283236096616,0.1607218187266393,0.19000405148215826
1899,ssp434,ch4,1995-2014,2067,2086,0.08570567493128105,0.09954773162863027,0.12492869501459469,0.16196619641092957,0.19167858312009942
1900,ssp434,ch4,1995-2014,2068,2087,0.08630942181132195,0.10029090019064005,0.12592457085751851,0.163341795326788,0.19325871293348942
1901,ssp434,ch4,1995-2014,2069,2088,0.0868993546658513,0.10095086775713193,0.1268620924493078,0.16473023576952278,0.19476673514574086
1902,ssp434,ch4,1995-2014,2070,2089,0.0874562832871647,0.10157434737202761,0.12768021080451653,0.16583034159308002,0.19622843558848782
1903,ssp434,ch4,1995-2014,2071,2090,0.08791369618426381,0.10222346304076413,0.12855056245799013,0.1669068458881056,0.19761646205420627
1904,ssp434,ch4,1995-2014,2072,2091,0.08826609879426636,0.10277989166140686,0.12926281667416584,0.1678436734811406,0.19892415963678436
1905,ssp434,ch4,1995-2014,2073,2092,0.0886362381957345,0.10329104522927911,0.13000201216809293,0.16885587734913216,0.2001849321761142
1906,ssp434,ch4,1995-2014,2074,2093,0.08897741554697276,0.1037522291215561,0.13062294274034736,0.169909212543701,0.20137394336655887
1907,ssp434,ch4,1995-2014,2075,2094,0.08929717020730636,0.10413279731929583,0.13128216128609427,0.1708106861693656,0.20247463935753923
1908,ssp434,ch4,1995-2014,2076,2095,0.08958735420615292,0.10453462040478002,0.1318636095297352,0.17168421370702408,0.20352950961444716
1909,ssp434,ch4,1995-2014,2077,2096,0.08980770730656329,0.10490263509328146,0.13230943224179015,0.1725371292659619,0.20448733535018546
1910,ssp434,ch4,1995-2014,2078,2097,0.0899600010929538,0.10514788615525221,0.1325632118286082,0.1733667903876573,0.2053730611748474
1911,ssp434,ch4,1995-2014,2079,2098,0.09009394884101345,0.10542733062344598,0.13289253347670704,0.17416181761516983,0.20618671551866935
1912,ssp434,ch4,1995-2014,2080,2099,0.09010285811281082,0.10568694107872853,0.1332375920466815,0.17484168887964605,0.20698521310602333
1913,ssp434,ch4,1995-2014,2081,2100,0.0901988066572171,0.10579796613716735,0.1334453727588112,0.175456972393781,0.2076855915828123
1914,ssp434,slcf,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
1915,ssp434,slcf,1995-2014,1996,2015,0.0032381155452420487,0.004127799197293989,0.00566140311193164,0.0074456801710773715,0.008802014005661806
1916,ssp434,slcf,1995-2014,1997,2016,0.006455477617225402,0.008280397516161582,0.011449605384603156,0.015070742583311824,0.017867673029242675
1917,ssp434,slcf,1995-2014,1998,2017,0.010190272149255898,0.0128946397735873,0.017643566295995616,0.02320448000231769,0.02741754073972471
1918,ssp434,slcf,1995-2014,1999,2018,0.014821279221853478,0.018226763866976345,0.024514277224796488,0.03197592125712035,0.0375934558208665
1919,ssp434,slcf,1995-2014,2000,2019,0.01915206346817657,0.023492260906579982,0.03126414004682598,0.04085541537532331,0.04791941672703483
1920,ssp434,slcf,1995-2014,2001,2020,0.022758182325041586,0.028154996712421956,0.037722586229215205,0.04938672293182136,0.05796238296871987
1921,ssp434,slcf,1995-2014,2002,2021,0.02542993481116187,0.03227345767967917,0.0437660149875988,0.05767682867418702,0.06777046812220901
1922,ssp434,slcf,1995-2014,2003,2022,0.028016109157252923,0.036201548259301906,0.04975753601873145,0.06634695282029625,0.07784120872987565
1923,ssp434,slcf,1995-2014,2004,2023,0.030874543221929333,0.04058254195343568,0.056349936938300926,0.07542920184396994,0.08861552893652701
1924,ssp434,slcf,1995-2014,2005,2024,0.034215600403249356,0.04519785951362329,0.06334393692837537,0.08522216748550732,0.0998871375508186
1925,ssp434,slcf,1995-2014,2006,2025,0.03742769529780317,0.049973380891648905,0.07085847589783856,0.09526078049768012,0.11198064257895655
1926,ssp434,slcf,1995-2014,2007,2026,0.0412854713305159,0.055459682888306994,0.07887410783375959,0.10601832747065672,0.1248764470837514
1927,ssp434,slcf,1995-2014,2008,2027,0.04480045071602405,0.061089142320828634,0.08721588364812183,0.11751163683915705,0.13804620031370757
1928,ssp434,slcf,1995-2014,2009,2028,0.04855105916056317,0.06671667835769472,0.09569725086984104,0.12924063595234833,0.15205233812338007
1929,ssp434,slcf,1995-2014,2010,2029,0.051914970979264716,0.07178642544970218,0.10409956281377264,0.1408565120146142,0.16535988015745384
1930,ssp434,slcf,1995-2014,2011,2030,0.05512001049279894,0.07679568302361969,0.11216476348616311,0.15200695585197183,0.17905818145465915
1931,ssp434,slcf,1995-2014,2012,2031,0.05777949535553393,0.08165339356489126,0.1199291604455921,0.1628681907856017,0.19226575745016034
1932,ssp434,slcf,1995-2014,2013,2032,0.06015501832358572,0.08610454312464937,0.12757612391724682,0.17354266690021325,0.20508251146175718
1933,ssp434,slcf,1995-2014,2014,2033,0.06257722146459842,0.0902753161459872,0.13479245637118087,0.18424115065803723,0.21755001408643446
1934,ssp434,slcf,1995-2014,2015,2034,0.06430939740752746,0.0941768279378959,0.14158932973934835,0.1942831941830191,0.23011569942842325
1935,ssp434,slcf,1995-2014,2016,2035,0.0662016607032082,0.09816757375692657,0.1481940661564961,0.20389069837877924,0.24162420278890134
1936,ssp434,slcf,1995-2014,2017,2036,0.0680501002921961,0.10164489824317802,0.1545475074556868,0.21318971027058256,0.2528440921044949
1937,ssp434,slcf,1995-2014,2018,2037,0.06918363089693343,0.10473451185550531,0.1604426999310613,0.22186582237108163,0.26325324606408645
1938,ssp434,slcf,1995-2014,2019,2038,0.07072551487575694,0.10807622624952072,0.165908853135316,0.23013776815587522,0.2734499492295573
1939,ssp434,slcf,1995-2014,2020,2039,0.07279083855317768,0.11140095655512647,0.17139997073250313,0.23810797149622812,0.2837628129705915
1940,ssp434,slcf,1995-2014,2021,2040,0.07513195554160548,0.11454755792040029,0.17661973123495878,0.24623592195271793,0.29369022360120917
1941,ssp434,slcf,1995-2014,2022,2041,0.07740649920286509,0.11791930978622023,0.18142028752059014,0.25345320216719697,0.3023748709088046
1942,ssp434,slcf,1995-2014,2023,2042,0.07995391372256437,0.12129625026855646,0.18623950787032428,0.26061406107809326,0.3108816538780862
1943,ssp434,slcf,1995-2014,2024,2043,0.08249309633064177,0.12423784083469172,0.19144830062529283,0.2676077279886339,0.3187454176691392
1944,ssp434,slcf,1995-2014,2025,2044,0.08518677791846359,0.12747156911973814,0.19602311777685433,0.2740887421651686,0.32682712490503624
1945,ssp434,slcf,1995-2014,2026,2045,0.08817603472395508,0.13027322995881854,0.19984009515983936,0.2809003654428961,0.33536318683308425
1946,ssp434,slcf,1995-2014,2027,2046,0.09082967162144348,0.13329909353834712,0.20377570623486518,0.2873133820129063,0.3428003102359344
1947,ssp434,slcf,1995-2014,2028,2047,0.09314694230891747,0.13672932459440337,0.20821613969821806,0.29359324745425147,0.35007944460261264
1948,ssp434,slcf,1995-2014,2029,2048,0.09517415196399175,0.1399737555479956,0.21260806061513327,0.29977766960732666,0.35677483606218596
1949,ssp434,slcf,1995-2014,2030,2049,0.09845324849061259,0.1429039884078727,0.21618663430582497,0.30588522345336555,0.36543459297226916
1950,ssp434,slcf,1995-2014,2031,2050,0.1011642094393956,0.14558261864287525,0.22051979503406405,0.31178884122986933,0.3760951984858464
1951,ssp434,slcf,1995-2014,2032,2051,0.1045433797728778,0.14923404479488125,0.22427568116000618,0.31810056315157254,0.3835498192272619
1952,ssp434,slcf,1995-2014,2033,2052,0.10747802659447372,0.1522963863615524,0.22829722064495983,0.32443211689695195,0.38987072842915466
1953,ssp434,slcf,1995-2014,2034,2053,0.11100570586986228,0.1555376626676078,0.2326964748914332,0.3307888600827108,0.39652158765866685
1954,ssp434,slcf,1995-2014,2035,2054,0.11555508651888298,0.15879884495062327,0.23645884038555587,0.33699336167681215,0.40472263895654587
1955,ssp434,slcf,1995-2014,2036,2055,0.11902128234724921,0.1621259985367237,0.24085719887765245,0.3435173411142193,0.4107102844890065
1956,ssp434,slcf,1995-2014,2037,2056,0.12257015140893222,0.16510558932944408,0.24465918304743117,0.3496174425264594,0.41836680577406843
1957,ssp434,slcf,1995-2014,2038,2057,0.1253185142894694,0.16834924508530355,0.2490313088801237,0.35599624374110767,0.4258365339239316
1958,ssp434,slcf,1995-2014,2039,2058,0.12878196595209596,0.17175053951477812,0.2534747191057283,0.361970592545896,0.43263200447304995
1959,ssp434,slcf,1995-2014,2040,2059,0.1313307203361867,0.17458925004929507,0.25823078090149343,0.36727483575288566,0.44053766954525847
1960,ssp434,slcf,1995-2014,2041,2060,0.13473728974471025,0.17853227707868657,0.262958804657178,0.3731121300512015,0.44931654525968745
1961,ssp434,slcf,1995-2014,2042,2061,0.13754781831523027,0.18242943109693627,0.26727236947581656,0.3776229570592549,0.4561919230149337
