# Time,AGWP_Ccycle,AGWP_fossilCO2,AGWP_bioCO2,AGTP_Ccycle,AGTP_fossilCO2,AGTP_bioCO2
26.600, 6.826e-14, 4.414e-14, -4.055e-14, 1.308e-15, 9.503e-16, -3.469e-16
26.700, 6.852e-14, 4.434e-14, -4.061e-14, 1.305e-15, 9.506e-16, -3.458e-16
26.800, 6.877e-14, 4.454e-14, -4.067e-14, 1.303e-15, 9.508e-16, -3.447e-16
26.900, 6.903e-14, 4.475e-14, -4.073e-14, 1.300e-15, 9.511e-16, -3.437e-16
27.000, 6.928e-14, 4.495e-14, -4.079e-14, 1.297e-15, 9.513e-16, -3.427e-16
27.100, 6.953e-14, 4.516e-14, -4.085e-14, 1.295e-15, 9.516e-16, -3.417e-16
27.200, 6.978e-14, 4.536e-14, -4.090e-14, 1.292e-15, 9.518e-16, -3.407e-16
27.300, 7.004e-14, 4.556e-14, -4.096e-14, 1.289e-15, 9.520e-16, -3.397e-16
27.400, 7.029e-14, 4.577e-14, -4.102e-14, 1.287e-15, 9.522e-16, -3.387e-16
27.500, 7.054e-14, 4.597e-14, -4.108e-14, 1.284e-15, 9.525e-16, -3.377e-16
27.600, 7.079e-14, 4.617e-14, -4.114e-14, 1.281e-15, 9.527e-16, -3.368e-16
27.700, 7.103e-14, 4.638e-14, -4.120e-14, 1.279e-15, 9.529e-16, -3.358e-16
27.800, 7.128e-14, 4.658e-14, -4.126e-14, 1.276e-15, 9.530e-16, -3.349e-16
27.900, 7.153e-14, 4.678e-14, -4.132e-14, 1.273e-15, 9.532e-16, -3.340e-16
28.000, 7.178e-14, 4.699e-14, -4.137e-14, 1.270e-15, 9.534e-16, -3.330e-16
28.100, 7.202e-14, 4.719e-14, -4.143e-14, 1.268e-15, 9.535e-16, -3.321e-16
28.200, 7.227e-14, 4.739e-14, -4.149e-14, 1.265e-15, 9.537e-16, -3.313e-16
28.300, 7.251e-14, 4.760e-14, -4.155e-14, 1.262e-15, 9.539e-16, -3.304e-16
28.400, 7.275e-14, 4.780e-14, -4.160e-14, 1.259e-15, 9.540e-16, -3.295e-16
28.500, 7.300e-14, 4.800e-14, -4.166e-14, 1.256e-15, 9.541e-16, -3.286e-16
28.600, 7.324e-14, 4.821e-14, -4.172e-14, 1.254e-15, 9.543e-16, -3.278e-16
28.700, 7.348e-14, 4.841e-14, -4.178e-14, 1.251e-15, 9.544e-16, -3.269e-16
28.800, 7.372e-14, 4.861e-14, -4.183e-14, 1.248e-15, 9.545e-16, -3.261e-16
28.900, 7.396e-14, 4.882e-14, -4.189e-14, 1.245e-15, 9.546e-16, -3.253e-16
29.000, 7.420e-14, 4.902e-14, -4.195e-14, 1.242e-15, 9.547e-16, -3.245e-16
29.100, 7.444e-14, 4.922e-14, -4.200e-14, 1.240e-15, 9.548e-16, -3.237e-16
29.200, 7.468e-14, 4.942e-14, -4.206e-14, 1.237e-15, 9.549e-16, -3.229e-16
29.300, 7.491e-14, 4.963e-14, -4.212e-14, 1.234e-15, 9.550e-16, -3.221e-16
29.400, 7.515e-14, 4.983e-14, -4.217e-14, 1.231e-15, 9.550e-16, -3.213e-16
29.500, 7.538e-14, 5.003e-14, -4.223e-14, 1.228e-15, 9.551e-16, -3.206e-16
29.600, 7.562e-14, 5.023e-14, -4.229e-14, 1.225e-15, 9.552e-16, -3.198e-16
29.700, 7.585e-14, 5.043e-14, -4.234e-14, 1.222e-15, 9.552e-16, -3.191e-16
29.800, 7.609e-14, 5.064e-14, -4.240e-14, 1.220e-15, 9.553e-16, -3.183e-16
29.900, 7.632e-14, 5.084e-14, -4.245e-14, 1.217e-15, 9.553e-16, -3.176e-16
30.000, 7.655e-14, 5.104e-14, -4.251e-14, 1.214e-15, 9.553e-16, -3.169e-16
30.100, 7.678e-14, 5.124e-14, -4.257e-14, 1.211e-15, 9.554e-16, -3.161e-16
30.200, 7.701e-14, 5.144e-14, -4.262e-14, 1.208e-15, 9.554e-16, -3.154e-16
30.300, 7.724e-14, 5.165e-14, -4.268e-14, 1.205e-15, 9.554e-16, -3.147e-16
30.400, 7.747e-14, 5.185e-14, -4.273e-14, 1.202e-15, 9.554e-16, -3.140e-16
30.500, 7.770e-14, 5.205e-14, -4.279e-14, 1.199e-15, 9.555e-16, -3.134e-16
30.600, 7.793e-14, 5.225e-14, -4.284e-14, 1.197e-15, 9.555e-16, -3.127e-16
30.700, 7.815e-14, 5.245e-14, -4.290e-14, 1.194e-15, 9.555e-16, -3.120e-16
30.800, 7.838e-14, 5.265e-14, -4.295e-14, 1.191e-15, 9.555e-16, -3.114e-16
30.900, 7.861e-14, 5.285e-14, -4.301e-14, 1.188e-15, 9.554e-16, -3.107e-16
31.000, 7.883e-14, 5.305e-14, -4.306e-14, 1.185e-15, 9.554e-16, -3.101e-16
31.100, 7.905e-14, 5.326e-14, -4.312e-14, 1.182e-15, 9.554e-16, -3.094e-16
31.200, 7.928e-14, 5.346e-14, -4.317e-14, 1.179e-15, 9.554e-16, -3.088e-16
31.300, 7.950e-14, 5.366e-14, -4.322e-14, 1.176e-15, 9.554e-16, -3.082e-16
31.400, 7.972e-14, 5.386e-14, -4.328e-14, 1.173e-15, 9.553e-16, -3.076e-16
31.500, 7.994e-14, 5.406e-14, -4.333e-14, 1.170e-15, 9.553e-16, -3.070e-16
31.600, 8.016e-14, 5.426e-14, -4.339e-14, 1.167e-15, 9.552e-16, -3.064e-16
31.700, 8.038e-14, 5.446e-14, -4.344e-14, 1.165e-15, 9.552e-16, -3.058e-16
31.800, 8.060e-14, 5.466e-14, -4.350e-14, 1.162e-15, 9.551e-16, -3.052e-16
31.900, 8.082e-14, 5.486e-14, -4.355e-14, 1.159e-15, 9.551e-16, -3.046e-16
32.000, 8.104e-14, 5.506e-14, -4.360e-14, 1.156e-15, 9.550e-16, -3.040e-16
32.100, 8.125e-14, 5.526e-14, -4.366e-14, 1.153e-15, 9.550e-16, -3.035e-16
32.200, 8.147e-14, 5.546e-14, -4.371e-14, 1.150e-15, 9.549e-16, -3.029e-16
32.300, 8.168e-14, 5.566e-14, -4.376e-14, 1.147e-15, 9.548e-16, -3.024e-16
32.400, 8.190e-14, 5.586e-14, -4.382e-14, 1.144e-15, 9.547e-16, -3.018e-16
32.500, 8.211e-14, 5.606e-14, -4.387e-14, 1.141e-15, 9.547e-16, -3.013e-16
32.600, 8.233e-14, 5.626e-14, -4.392e-14, 1.138e-15, 9.546e-16, -3.007e-16
32.700, 8.254e-14, 5.646e-14, -4.398e-14, 1.135e-15, 9.545e-16, -3.002e-16
32.800, 8.275e-14, 5.666e-14, -4.403e-14, 1.132e-15, 9.544e-16, -2.997e-16
32.900, 8.296e-14, 5.686e-14, -4.408e-14, 1.129e-15, 9.543e-16, -2.992e-16
33.000, 8.317e-14, 5.706e-14, -4.414e-14, 1.126e-15, 9.542e-16, -2.987e-16
33.100, 8.338e-14, 5.726e-14, -4.419e-14, 1.124e-15, 9.541e-16, -2.982e-16
33.200, 8.359e-14, 5.746e-14, -4.424e-14, 1.121e-15, 9.540e-16, -2.977e-16
33.300, 8.380e-14, 5.766e-14, -4.430e-14, 1.118e-15, 9.539e-16, -2.972e-16
33.400, 8.401e-14, 5.785e-14, -4.435e-14, 1.115e-15, 9.538e-16, -2.967e-16
33.500, 8.421e-14, 5.805e-14, -4.440e-14, 1.112e-15, 9.536e-16, -2.962e-16
33.600, 8.442e-14, 5.825e-14, -4.445e-14, 1.109e-15, 9.535e-16, -2.957e-16
33.700, 8.463e-14, 5.845e-14, -4.451e-14, 1.106e-15, 9.534e-16, -2.952e-16
33.800, 8.483e-14, 5.865e-14, -4.456e-14, 1.103e-15, 9.533e-16, -2.948e-16
33.900, 8.504e-14, 5.885e-14, -4.461e-14, 1.100e-15, 9.531e-16, -2.943e-16
34.000, 8.524e-14, 5.905e-14, -4.466e-14, 1.097e-15, 9.530e-16, -2.939e-16
34.100, 8.544e-14, 5.924e-14, -4.471e-14, 1.094e-15, 9.529e-16, -2.934e-16
34.200, 8.564e-14, 5.944e-14, -4.477e-14, 1.091e-15, 9.527e-16, -2.930e-16
34.300, 8.585e-14, 5.964e-14, -4.482e-14, 1.088e-15, 9.526e-16, -2.925e-16
34.400, 8.605e-14, 5.984e-14, -4.487e-14, 1.086e-15, 9.524e-16, -2.921e-16
34.500, 8.625e-14, 6.004e-14, -4.492e-14, 1.083e-15, 9.523e-16, -2.917e-16
34.600, 8.645e-14, 6.023e-14, -4.497e-14, 1.080e-15, 9.521e-16, -2.912e-16
34.700, 8.664e-14, 6.043e-14, -4.503e-14, 1.077e-15, 9.520e-16, -2.908e-16
34.800, 8.684e-14, 6.063e-14, -4.508e-14, 1.074e-15, 9.518e-16, -2.904e-16
34.900, 8.704e-14, 6.083e-14, -4.513e-14, 1.071e-15, 9.516e-16, -2.900e-16
35.000, 8.724e-14, 6.102e-14, -4.518e-14, 1.068e-15, 9.515e-16, -2.896e-16
35.100, 8.743e-14, 6.122e-14, -4.523e-14, 1.065e-15, 9.513e-16, -2.892e-16
35.200, 8.763e-14, 6.142e-14, -4.528e-14, 1.062e-15, 9.511e-16, -2.888e-16
35.300, 8.782e-14, 6.161e-14, -4.534e-14, 1.059e-15, 9.510e-16, -2.884e-16
35.400, 8.802e-14, 6.181e-14, -4.539e-14, 1.056e-15, 9.508e-16, -2.880e-16
35.500, 8.821e-14, 6.201e-14, -4.544e-14, 1.054e-15, 9.506e-16, -2.876e-16
35.600, 8.840e-14, 6.220e-14, -4.549e-14, 1.051e-15, 9.504e-16, -2.873e-16
35.700, 8.860e-14, 6.240e-14, -4.554e-14, 1.048e-15, 9.503e-16, -2.869e-16
35.800, 8.879e-14, 6.260e-14, -4.559e-14, 1.045e-15, 9.501e-16, -2.865e-16
35.900, 8.898e-14, 6.279e-14, -4.564e-14, 1.042e-15, 9.499e-16, -2.862e-16
36.000, 8.917e-14, 6.299e-14, -4.569e-14, 1.039e-15, 9.497e-16, -2.858e-16
36.100, 8.936e-14, 6.319e-14, -4.574e-14, 1.036e-15, 9.495e-16, -2.854e-16
36.200, 8.955e-14, 6.338e-14, -4.579e-14, 1.033e-15, 9.493e-16, -2.851e-16
36.300, 8.973e-14, 6.358e-14, -4.585e-14, 1.031e-15, 9.491e-16, -2.847e-16
36.400, 8.992e-14, 6.377e-14, -4.590e-14, 1.028e-15, 9.489e-16, -2.844e-16
36.500, 9.011e-14, 6.397e-14, -4.595e-14, 1.025e-15, 9.487e-16, -2.840e-16
36.600, 9.029e-14, 6.417e-14, -4.600e-14, 1.022e-15, 9.485e-16, -2.837e-16
36.700, 9.048e-14, 6.436e-14, -4.605e-14, 1.019e-15, 9.483e-16, -2.834e-16
36.800, 9.066e-14, 6.456e-14, -4.610e-14, 1.016e-15, 9.481e-16, -2.830e-16
36.900, 9.085e-14, 6.475e-14, -4.615e-14, 1.013e-15, 9.479e-16, -2.827e-16
37.000, 9.103e-14, 6.495e-14, -4.620e-14, 1.010e-15, 9.477e-16, -2.824e-16
37.100, 9.121e-14, 6.514e-14, -4.625e-14, 1.008e-15, 9.475e-16, -2.821e-16
37.200, 9.140e-14, 6.534e-14, -4.630e-14, 1.005e-15, 9.473e-16, -2.818e-16
37.300, 9.158e-14, 6.553e-14, -4.635e-14, 1.002e-15, 9.470e-16, -2.815e-16
37.400, 9.176e-14, 6.573e-14, -4.640e-14, 9.991e-16, 9.468e-16, -2.811e-16
37.500, 9.194e-14, 6.592e-14, -4.645e-14, 9.963e-16, 9.466e-16, -2.808e-16
37.600, 9.212e-14, 6.612e-14, -4.650e-14, 9.935e-16, 9.464e-16, -2.805e-16
37.700, 9.230e-14, 6.631e-14, -4.655e-14, 9.906e-16, 9.462e-16, -2.802e-16
37.800, 9.248e-14, 6.651e-14, -4.660e-14, 9.878e-16, 9.459e-16, -2.800e-16
37.900, 9.265e-14, 6.670e-14, -4.665e-14, 9.850e-16, 9.457e-16, -2.797e-16
38.000, 9.283e-14, 6.689e-14, -4.670e-14, 9.822e-16, 9.455e-16, -2.794e-16
38.100, 9.301e-14, 6.709e-14, -4.675e-14, 9.794e-16, 9.452e-16, -2.791e-16
38.200, 9.318e-14, 6.728e-14, -4.680e-14, 9.766e-16, 9.450e-16, -2.788e-16
38.300, 9.336e-14, 6.748e-14, -4.685e-14, 9.738e-16, 9.448e-16, -2.785e-16
38.400, 9.353e-14, 6.767e-14, -4.690e-14, 9.710e-16, 9.445e-16, -2.783e-16
38.500, 9.371e-14, 6.786e-14, -4.695e-14, 9.682e-16, 9.443e-16, -2.780e-16
38.600, 9.388e-14, 6.806e-14, -4.700e-14, 9.654e-16, 9.441e-16, -2.777e-16
38.700, 9.405e-14, 6.825e-14, -4.705e-14, 9.626e-16, 9.438e-16, -2.775e-16
38.800, 9.423e-14, 6.844e-14, -4.710e-14, 9.598e-16, 9.436e-16, -2.772e-16
38.900, 9.440e-14, 6.864e-14, -4.715e-14, 9.571e-16, 9.433e-16, -2.769e-16
39.000, 9.457e-14, 6.883e-14, -4.720e-14, 9.543e-16, 9.431e-16, -2.767e-16
39.100, 9.474e-14, 6.902e-14, -4.725e-14, 9.515e-16, 9.429e-16, -2.764e-16
39.200, 9.491e-14, 6.922e-14, -4.730e-14, 9.488e-16, 9.426e-16, -2.762e-16
39.300, 9.508e-14, 6.941e-14, -4.735e-14, 9.460e-16, 9.424e-16, -2.759e-16
39.400, 9.525e-14, 6.960e-14, -4.739e-14, 9.433e-16, 9.421e-16, -2.757e-16
39.500, 9.541e-14, 6.980e-14, -4.744e-14, 9.405e-16, 9.419e-16, -2.754e-16
39.600, 9.558e-14, 6.999e-14, -4.749e-14, 9.378e-16, 9.416e-16, -2.752e-16
39.700, 9.575e-14, 7.018e-14, -4.754e-14, 9.350e-16, 9.414e-16, -2.750e-16
39.800, 9.591e-14, 7.037e-14, -4.759e-14, 9.323e-16, 9.411e-16, -2.747e-16
39.900, 9.608e-14, 7.056e-14, -4.764e-14, 9.296e-16, 9.408e-16, -2.745e-16
40.000, 9.624e-14, 7.076e-14, -4.769e-14, 9.269e-16, 9.406e-16, -2.743e-16
40.100, 9.641e-14, 7.095e-14, -4.774e-14, 9.241e-16, 9.403e-16, -2.741e-16
40.200, 9.657e-14, 7.114e-14, -4.779e-14, 9.214e-16, 9.401e-16, -2.738e-16
40.300, 9.673e-14, 7.133e-14, -4.784e-14, 9.187e-16, 9.398e-16, -2.736e-16
40.400, 9.690e-14, 7.152e-14, -4.788e-14, 9.160e-16, 9.396e-16, -2.734e-16
40.500, 9.706e-14, 7.172e-14, -4.793e-14, 9.133e-16, 9.393e-16, -2.732e-16
40.600, 9.722e-14, 7.191e-14, -4.798e-14, 9.106e-16, 9.390e-16, -2.730e-16
40.700, 9.738e-14, 7.210e-14, -4.803e-14, 9.080e-16, 9.388e-16, -2.728e-16
40.800, 9.754e-14, 7.229e-14, -4.808e-14, 9.053e-16, 9.385e-16, -2.726e-16
40.900, 9.770e-14, 7.248e-14, -4.813e-14, 9.026e-16, 9.382e-16, -2.724e-16
41.000, 9.786e-14, 7.267e-14, -4.818e-14, 8.999e-16, 9.380e-16, -2.721e-16
41.100, 9.802e-14, 7.286e-14, -4.823e-14, 8.973e-16, 9.377e-16, -2.719e-16
41.200, 9.817e-14, 7.305e-14, -4.827e-14, 8.946e-16, 9.374e-16, -2.717e-16
41.300, 9.833e-14, 7.324e-14, -4.832e-14, 8.919e-16, 9.372e-16, -2.716e-16
41.400, 9.849e-14, 7.343e-14, -4.837e-14, 8.893e-16, 9.369e-16, -2.714e-16
41.500, 9.864e-14, 7.363e-14, -4.842e-14, 8.866e-16, 9.366e-16, -2.712e-16
41.600, 9.880e-14, 7.382e-14, -4.847e-14, 8.840e-16, 9.364e-16, -2.710e-16
41.700, 9.895e-14, 7.401e-14, -4.852e-14, 8.814e-16, 9.361e-16, -2.708e-16
41.800, 9.911e-14, 7.420e-14, -4.857e-14, 8.787e-16, 9.358e-16, -2.706e-16
41.900, 9.926e-14, 7.439e-14, -4.861e-14, 8.761e-16, 9.355e-16, -2.704e-16
42.000, 9.941e-14, 7.458e-14, -4.866e-14, 8.735e-16, 9.353e-16, -2.702e-16
42.100, 9.957e-14, 7.477e-14, -4.871e-14, 8.709e-16, 9.350e-16, -2.701e-16
42.200, 9.972e-14, 7.496e-14, -4.876e-14, 8.683e-16, 9.347e-16, -2.699e-16
42.300, 9.987e-14, 7.515e-14, -4.881e-14, 8.657e-16, 9.344e-16, -2.697e-16
42.400, 1.000e-13, 7.533e-14, -4.886e-14, 8.631e-16, 9.342e-16, -2.695e-16
42.500, 1.002e-13, 7.552e-14, -4.890e-14, 8.605e-16, 9.339e-16, -2.694e-16
42.600, 1.003e-13, 7.571e-14, -4.895e-14, 8.579e-16, 9.336e-16, -2.692e-16
42.700, 1.005e-13, 7.590e-14, -4.900e-14, 8.553e-16, 9.333e-16, -2.690e-16
42.800, 1.006e-13, 7.609e-14, -4.905e-14, 8.528e-16, 9.330e-16, -2.689e-16
42.900, 1.008e-13, 7.628e-14, -4.910e-14, 8.502e-16, 9.328e-16, -2.687e-16
43.000, 1.009e-13, 7.647e-14, -4.914e-14, 8.476e-16, 9.325e-16, -2.686e-16
43.100, 1.011e-13, 7.666e-14, -4.919e-14, 8.451e-16, 9.322e-16, -2.684e-16
43.200, 1.012e-13, 7.685e-14, -4.924e-14, 8.425e-16, 9.319e-16, -2.682e-16
43.300, 1.014e-13, 7.704e-14, -4.929e-14, 8.400e-16, 9.316e-16, -2.681e-16
43.400, 1.015e-13, 7.722e-14, -4.934e-14, 8.374e-16, 9.314e-16, -2.679e-16
43.500, 1.016e-13, 7.741e-14, -4.938e-14, 8.349e-16, 9.311e-16, -2.678e-16
43.600, 1.018e-13, 7.760e-14, -4.943e-14, 8.324e-16, 9.308e-16, -2.676e-16
43.700, 1.019e-13, 7.779e-14, -4.948e-14, 8.299e-16, 9.305e-16, -2.675e-16
43.800, 1.021e-13, 7.798e-14, -4.953e-14, 8.274e-16, 9.302e-16, -2.673e-16
43.900, 1.022e-13, 7.816e-14, -4.957e-14, 8.248e-16, 9.299e-16, -2.672e-16
44.000, 1.024e-13, 7.835e-14, -4.962e-14, 8.223e-16, 9.297e-16, -2.670e-16
44.100, 1.025e-13, 7.854e-14, -4.967e-14, 8.198e-16, 9.294e-16, -2.669e-16
44.200, 1.026e-13, 7.873e-14, -4.972e-14, 8.173e-16, 9.291e-16, -2.668e-16
44.300, 1.028e-13, 7.892e-14, -4.977e-14, 8.149e-16, 9.288e-16, -2.666e-16
44.400, 1.029e-13, 7.910e-14, -4.981e-14, 8.124e-16, 9.285e-16, -2.665e-16
44.500, 1.031e-13, 7.929e-14, -4.986e-14, 8.099e-16, 9.282e-16, -2.664e-16
44.600, 1.032e-13, 7.948e-14, -4.991e-14, 8.074e-16, 9.279e-16, -2.662e-16
44.700, 1.033e-13, 7.966e-14, -4.996e-14, 8.050e-16, 9.277e-16, -2.661e-16
44.800, 1.035e-13, 7.985e-14, -5.000e-14, 8.025e-16, 9.274e-16, -2.660e-16
44.900, 1.036e-13, 8.004e-14, -5.005e-14, 8.001e-16, 9.271e-16, -2.658e-16
45.000, 1.037e-13, 8.022e-14, -5.010e-14, 7.976e-16, 9.268e-16, -2.657e-16
45.100, 1.039e-13, 8.041e-14, -5.015e-14, 7.952e-16, 9.265e-16, -2.656e-16
45.200, 1.040e-13, 8.060e-14, -5.019e-14, 7.928e-16, 9.262e-16, -2.655e-16
45.300, 1.042e-13, 8.078e-14, -5.024e-14, 7.903e-16, 9.259e-16, -2.653e-16
45.400, 1.043e-13, 8.097e-14, -5.029e-14, 7.879e-16, 9.256e-16, -2.652e-16
45.500, 1.044e-13, 8.116e-14, -5.034e-14, 7.855e-16, 9.253e-16, -2.651e-16
45.600, 1.046e-13, 8.134e-14, -5.038e-14, 7.831e-16, 9.251e-16, -2.650e-16
45.700, 1.047e-13, 8.153e-14, -5.043e-14, 7.807e-16, 9.248e-16, -2.649e-16
45.800, 1.048e-13, 8.172e-14, -5.048e-14, 7.783e-16, 9.245e-16, -2.648e-16
45.900, 1.050e-13, 8.190e-14, -5.052e-14, 7.759e-16, 9.242e-16, -2.646e-16
46.000, 1.051e-13, 8.209e-14, -5.057e-14, 7.735e-16, 9.239e-16, -2.645e-16
46.100, 1.052e-13, 8.227e-14, -5.062e-14, 7.711e-16, 9.236e-16, -2.644e-16
46.200, 1.053e-13, 8.246e-14, -5.067e-14, 7.688e-16, 9.233e-16, -2.643e-16
46.300, 1.055e-13, 8.264e-14, -5.071e-14, 7.664e-16, 9.230e-16, -2.642e-16
46.400, 1.056e-13, 8.283e-14, -5.076e-14, 7.641e-16, 9.227e-16, -2.641e-16
46.500, 1.057e-13, 8.301e-14, -5.081e-14, 7.617e-16, 9.224e-16, -2.640e-16
46.600, 1.059e-13, 8.320e-14, -5.086e-14, 7.594e-16, 9.222e-16, -2.639e-16
46.700, 1.060e-13, 8.338e-14, -5.090e-14, 7.570e-16, 9.219e-16, -2.638e-16
46.800, 1.061e-13, 8.357e-14, -5.095e-14, 7.547e-16, 9.216e-16, -2.637e-16
46.900, 1.062e-13, 8.375e-14, -5.100e-14, 7.523e-16, 9.213e-16, -2.636e-16
47.000, 1.064e-13, 8.394e-14, -5.104e-14, 7.500e-16, 9.210e-16, -2.635e-16
47.100, 1.065e-13, 8.412e-14, -5.109e-14, 7.477e-16, 9.207e-16, -2.634e-16
47.200, 1.066e-13, 8.431e-14, -5.114e-14, 7.454e-16, 9.204e-16, -2.633e-16
47.300, 1.067e-13, 8.449e-14, -5.118e-14, 7.431e-16, 9.201e-16, -2.632e-16
47.400, 1.069e-13, 8.468e-14, -5.123e-14, 7.408e-16, 9.198e-16, -2.631e-16
47.500, 1.070e-13, 8.486e-14, -5.128e-14, 7.385e-16, 9.195e-16, -2.630e-16
47.600, 1.071e-13, 8.504e-14, -5.133e-14, 7.362e-16, 9.192e-16, -2.629e-16
47.700, 1.072e-13, 8.523e-14, -5.137e-14, 7.339e-16, 9.190e-16, -2.628e-16
47.800, 1.074e-13, 8.541e-14, -5.142e-14, 7.317e-16, 9.187e-16, -2.627e-16
47.900, 1.075e-13, 8.560e-14, -5.147e-14, 7.294e-16, 9.184e-16, -2.626e-16
48.000, 1.076e-13, 8.578e-14, -5.151e-14, 7.272e-16, 9.181e-16, -2.625e-16
48.100, 1.077e-13, 8.596e-14, -5.156e-14, 7.249e-16, 9.178e-16, -2.625e-16
48.200, 1.078e-13, 8.615e-14, -5.161e-14, 7.227e-16, 9.175e-16, -2.624e-16
48.300, 1.080e-13, 8.633e-14, -5.165e-14, 7.204e-16, 9.172e-16, -2.623e-16
48.400, 1.081e-13, 8.651e-14, -5.170e-14, 7.182e-16, 9.169e-16, -2.622e-16
48.500, 1.082e-13, 8.670e-14, -5.175e-14, 7.159e-16, 9.166e-16, -2.621e-16
48.600, 1.083e-13, 8.688e-14, -5.179e-14, 7.137e-16, 9.163e-16, -2.620e-16
48.700, 1.084e-13, 8.706e-14, -5.184e-14, 7.115e-16, 9.161e-16, -2.620e-16
48.800, 1.086e-13, 8.724e-14, -5.189e-14, 7.093e-16, 9.158e-16, -2.619e-16
48.900, 1.087e-13, 8.743e-14, -5.193e-14, 7.071e-16, 9.155e-16, -2.618e-16
49.000, 1.088e-13, 8.761e-14, -5.198e-14, 7.049e-16, 9.152e-16, -2.617e-16
49.100, 1.089e-13, 8.779e-14, -5.203e-14, 7.027e-16, 9.149e-16, -2.616e-16
49.200, 1.090e-13, 8.797e-14, -5.207e-14, 7.005e-16, 9.146e-16, -2.616e-16
49.300, 1.091e-13, 8.816e-14, -5.212e-14, 6.983e-16, 9.143e-16, -2.615e-16
49.400, 1.093e-13, 8.834e-14, -5.217e-14, 6.962e-16, 9.140e-16, -2.614e-16
49.500, 1.094e-13, 8.852e-14, -5.221e-14, 6.940e-16, 9.137e-16, -2.614e-16
49.600, 1.095e-13, 8.870e-14, -5.226e-14, 6.918e-16, 9.134e-16, -2.613e-16
49.700, 1.096e-13, 8.889e-14, -5.231e-14, 6.897e-16, 9.132e-16, -2.612e-16
49.800, 1.097e-13, 8.907e-14, -5.235e-14, 6.875e-16, 9.129e-16, -2.611e-16
49.900, 1.098e-13, 8.925e-14, -5.240e-14, 6.854e-16, 9.126e-16, -2.611e-16
50.000, 1.099e-13, 8.943e-14, -5.245e-14, 6.833e-16, 9.123e-16, -2.610e-16
50.100, 1.100e-13, 8.961e-14, -5.249e-14, 6.811e-16, 9.120e-16, -2.609e-16
50.200, 1.102e-13, 8.979e-14, -5.254e-14, 6.790e-16, 9.117e-16, -2.609e-16
50.300, 1.103e-13, 8.997e-14, -5.259e-14, 6.769e-16, 9.114e-16, -2.608e-16
50.400, 1.104e-13, 9.016e-14, -5.263e-14, 6.748e-16, 9.111e-16, -2.607e-16
50.500, 1.105e-13, 9.034e-14, -5.268e-14, 6.727e-16, 9.109e-16, -2.607e-16
50.600, 1.106e-13, 9.052e-14, -5.272e-14, 6.706e-16, 9.106e-16, -2.606e-16
50.700, 1.107e-13, 9.070e-14, -5.277e-14, 6.685e-16, 9.103e-16, -2.605e-16
50.800, 1.108e-13, 9.088e-14, -5.282e-14, 6.664e-16, 9.100e-16, -2.605e-16
50.900, 1.109e-13, 9.106e-14, -5.286e-14, 6.643e-16, 9.097e-16, -2.604e-16
51.000, 1.110e-13, 9.124e-14, -5.291e-14, 6.623e-16, 9.094e-16, -2.604e-16
51.100, 1.111e-13, 9.142e-14, -5.296e-14, 6.602e-16, 9.091e-16, -2.603e-16
51.200, 1.112e-13, 9.160e-14, -5.300e-14, 6.581e-16, 9.089e-16, -2.602e-16
51.300, 1.114e-13, 9.178e-14, -5.305e-14, 6.561e-16, 9.086e-16, -2.602e-16
51.400, 1.115e-13, 9.196e-14, -5.310e-14, 6.540e-16, 9.083e-16, -2.601e-16
51.500, 1.116e-13, 9.214e-14, -5.314e-14, 6.520e-16, 9.080e-16, -2.601e-16
51.600, 1.117e-13, 9.232e-14, -5.319e-14, 6.499e-16, 9.077e-16, -2.600e-16
51.700, 1.118e-13, 9.250e-14, -5.323e-14, 6.479e-16, 9.074e-16, -2.600e-16
51.800, 1.119e-13, 9.268e-14, -5.328e-14, 6.459e-16, 9.072e-16, -2.599e-16
51.900, 1.120e-13, 9.286e-14, -5.333e-14, 6.439e-16, 9.069e-16, -2.599e-16
52.000, 1.121e-13, 9.304e-14, -5.337e-14, 6.419e-16, 9.066e-16, -2.598e-16
52.100, 1.122e-13, 9.322e-14, -5.342e-14, 6.399e-16, 9.063e-16, -2.598e-16
52.200, 1.123e-13, 9.340e-14, -5.347e-14, 6.379e-16, 9.060e-16, -2.597e-16
52.300, 1.124e-13, 9.358e-14, -5.351e-14, 6.359e-16, 9.057e-16, -2.597e-16
52.400, 1.125e-13, 9.376e-14, -5.356e-14, 6.339e-16, 9.055e-16, -2.596e-16
52.500, 1.126e-13, 9.394e-14, -5.360e-14, 6.319e-16, 9.052e-16, -2.596e-16
52.600, 1.127e-13, 9.412e-14, -5.365e-14, 6.299e-16, 9.049e-16, -2.595e-16
52.700, 1.128e-13, 9.430e-14, -5.370e-14, 6.280e-16, 9.046e-16, -2.595e-16
52.800, 1.129e-13, 9.448e-14, -5.374e-14, 6.260e-16, 9.043e-16, -2.594e-16
52.900, 1.130e-13, 9.465e-14, -5.379e-14, 6.240e-16, 9.041e-16, -2.594e-16
53.000, 1.131e-13, 9.483e-14, -5.383e-14, 6.221e-16, 9.038e-16, -2.593e-16
53.100, 1.132e-13, 9.501e-14, -5.388e-14, 6.201e-16, 9.035e-16, -2.593e-16
53.200, 1.133e-13, 9.519e-14, -5.393e-14, 6.182e-16, 9.032e-16, -2.592e-16
